481,40
481,21
481,13
21550,40
21550,13
6205,16
6205,56
38343,9
38343,12
38343,36
179460,3
179460,4
179460,21
180040,8
180040,23
180040,3
394,40
5716,49
5716,8
142852,8
142852,57
180899,10
7805,19
7805,59
12761,39
12761,21
175223,22
175223,8
175223,31
175223,33
88827,74
88827,60
88827,16
146221,1
146221,10
146221,3
146221,11
146221,21
26457,22
26457,16
139771,49
139771,5
139771,17
139771,12
1915,1
1915,8
1915,27
1915,2
1915,3
1915,4
1915,24
1403,8
195314,40
195314,39
195314,64
57925,39
57925,8
2081,74
2081,60
2081,51
2081,16
112138,27
112138,3
112138,4
112138,5
172381,23
172381,20
3800,10
3800,21
3800,15
244992,8
244992,80
149155,8
149155,68
103185,18
103185,26
82168,19
82168,43
82168,12
113401,8
113401,69
113401,79
169794,6
169794,26
22,1
22,2
22,3
115,35
71836,8
71836,2
71836,3
71836,67
41933,39
41933,8
41933,4
73369,8
73369,23
73369,10
73369,12
1499,16
1499,56
594,8
594,42
113873,30
113873,16
113873,56
24827,22
24827,8
24827,10
42487,1
42487,2
2122,8
2122,27
2122,4
2122,19
2122,15
142079,20
142079,4
142079,43
142079,54
142079,12
142079,36
168,10
168,52
168,38
142961,8
142961,3
142961,12
204516,69
204516,21
204516,16
94104,22
94104,8
94104,3
94104,31
172220,1
172220,2
172220,3
172220,5
242,39
242,58
242,76
242,35
242,15
242,16
147253,22
147253,9
147253,3
701,74
701,16
6351,53
6351,25
6351,75
6351,58
205597,8
205597,12
233312,1
233312,25
233312,62
195544,8
195544,19
24773,52
24773,38
19622,16
19622,56
730,16
730,56
218333,53
218333,25
218333,75
181524,1
181524,20
181524,3
181524,5
254,10
254,73
254,35
254,15
254,16
131366,13
150145,8
150145,68
191300,8
37387,52
37387,38
131325,8
131325,69
131325,79
103092,23
148951,39
148951,9
148951,3
148951,4
148951,21
148951,64
90040,22
159503,4
159503,12
38863,10
146418,20
146418,3
146418,16
21920,41
172385,22
172385,23
158900,25
158900,3
158900,4
198454,42
198454,43
198454,54
198454,45
67254,3
67254,5
67254,16
129459,1
129459,3
129459,4
129459,12
129459,16
37907,10
37907,11
55829,10
55829,4
55829,16
55829,56
225694,42
225694,45
152765,8
152765,3
111417,38
5206,4
5206,12
5206,16
199,23
168998,27
168998,57
168998,20
168998,4
107255,48
107255,12
192860,25
192860,2
192860,30
157096,9
167513,40
167513,21
167513,13
138233,8
138233,3
122842,9
122842,4
122842,12
122842,36
122842,16
31497,18
144529,4
144529,12
70,23
201,40
201,21
168609,1
168609,8
168609,10
168609,2
624,40
624,67
87890,10
87890,11
193214,53
193214,25
116,8
116,58
116,73
38765,23
38765,10
38765,11
3565,2
3565,3
3565,4
3565,19
3565,5
34887,39
34887,42
34887,15
178054,19
178054,28
178054,24
178054,15
178054,44
178054,50
221318,18
221318,52
216734,8
216734,20
216734,3
216734,4
163642,12
18745,22
29937,15
194626,25
194626,75
194626,43
194626,54
35435,22
143185,8
143185,3
143185,19
143185,58
143185,31
2393,40
164949,22
3228,40
104955,22
104955,9
104955,4
104955,30
104955,13
37358,15
14254,53
14254,59
39339,28
39339,12
3955,18
3955,39
3955,8
3955,42
3955,4
1829,12
1829,16
195571,8
195571,17
195571,12
196202,20
196202,3
196202,58
196202,5
196202,30
196202,68
196202,50
125752,59
125752,66
113636,10
113636,21
2987,1
2987,4
2987,30
2987,68
116954,40
204,52
1662,73
1662,16
230085,11
91984,23
224710,3
224710,5
224710,50
33451,8
33451,3
33451,58
33451,21
33451,43
1887,8
1887,27
1887,3
1887,4
1887,21
212402,3
36522,73
36522,16
171726,4
171726,5
171726,54
171726,12
136280,40
136280,54
8129,8
73,8
38386,23
38386,21
226501,8
226501,3
175307,8
175307,42
155255,8
155255,10
155255,35
155255,15
155255,44
223855,11
223855,12
219215,42
219215,43
219215,54
219215,45
56931,22
56931,8
56931,20
986,22
986,8
986,23
119,40
119,3
119,21
10093,10
10093,16
10093,56
166857,22
166857,9
166857,4
166857,30
166857,13
84,16
84,56
21954,22
21954,4
21954,15
216091,8
216091,2
216091,29
216091,54
42124,1
42124,2
42124,3
42124,4
42124,67
237,46
237,70
237,71
237,73
237,30
237,68
237,51
237,16
23679,21
23679,16
165950,25
165950,8
165950,58
157,10
157,52
157,38
1568,5
1568,12
620,46
620,71
620,16
1544,39
1544,43
1544,45
71906,1
71906,35
149951,8
149951,14
40209,49
40209,16
40209,56
38992,46
8098,53
8098,8
8098,43
8098,54
438,42
438,34
99975,8
99975,69
99975,79
2808,16
2808,56
37141,61
37141,58
37141,43
15818,25
15818,20
4396,25
4396,8
4396,31
4396,59
619,8
92190,1
92190,2
92190,3
92190,4
92190,5
915,42
915,21
915,28
915,33
3931,22
3931,9
3931,10
36811,9
36811,10
36811,33
361,25
361,59
494,22
494,59
75476,9
75476,2
157413,23
54361,1
54361,3
54361,4
54361,5
54361,12
2397,40
2397,20
2065,40
71074,2
71074,30
71074,59
28089,25
28089,75
28089,67
28089,72
111105,1
111105,2
111105,44
122240,4
122240,19
122240,5
122240,50
198740,8
198740,42
198740,3
198740,19
32125,25
32125,39
32125,8
43868,1
43868,22
43868,2
43868,5
13308,30
9910,49
9910,8
9910,16
9910,55
192074,25
192074,8
192074,3
192074,31
192074,59
166571,23
166571,52
166571,38
63759,10
63759,26
24742,39
24742,8
24742,14
24742,15
24742,44
171011,20
128442,1
128442,2
128442,12
128442,36
234671,63
15511,40
15511,21
15511,13
21133,62
21133,4
21133,5
21133,12
21133,16
86246,10
38545,40
232,10
232,30
232,41
24703,57
24703,4
24703,5
2961,40
2961,39
2961,42
2961,44
63543,5
63543,12
165948,63
180852,18
180852,39
180852,11
141736,10
141736,2
141736,30
141736,41
169611,8
169611,42
31105,1
31105,22
31105,8
31105,2
85005,39
85005,8
85005,42
85005,76
35503,22
35503,20
118174,69
118174,11
118174,35
145189,8
145189,69
145189,79
212516,23
212516,10
212516,26
212516,21
102435,70
102435,18
102435,16
41749,10
41749,35
41749,52
41749,38
206051,39
206051,42
206051,43
157026,8
157026,3
230933,20
230933,21
442,59
442,66
126100,42
126100,19
126100,28
126100,24
25224,10
25224,21
25224,38
2251,66
12477,10
12477,11
12477,76
12477,35
12477,38
124172,40
124172,30
168681,42
168681,28
168681,24
168681,51
32666,10
32666,11
32666,35
32666,13
17710,22
17710,4
17710,15
17710,13
17710,16
65564,49
65564,14
65564,16
91620,69
91620,41
168788,3
168788,5
168788,30
168788,68
15953,49
15953,8
15953,16
15953,55
4636,40
4636,39
4636,42
4636,48
22877,82
22877,77
22877,16
22877,56
31552,49
31552,8
31552,16
31552,55
22348,58
22348,43
171662,8
171662,10
171662,48
89910,4
89910,19
89910,5
89910,50
134157,21
28259,1
28259,8
28259,3
28259,4
28259,58
19526,10
19526,13
205317,4
205317,32
173101,10
929,8
929,21
81640,23
81640,10
81640,15
81640,41
46396,29
46396,54
6779,22
6779,23
6779,33
169416,1
169416,8
169416,3
169416,4
144239,39
144239,8
144239,10
144239,4
144239,12
144239,36
195043,39
195043,8
195043,3
195043,4
179303,8
180771,57
180771,4
180771,5
67239,9
67239,35
128721,10
128721,11
128721,15
191894,42
191894,43
191894,29
175293,8
175293,52
175293,38
27627,1
27627,2
27627,3
27627,4
175095,19
175095,50
153064,39
153064,8
153064,42
153064,43
153064,44
207243,1
207243,2
207243,3
207243,4
207243,29
61487,16
61487,56
17223,1
17223,3
17223,4
17223,32
2570,8
2570,30
2570,38
31759,4
31759,5
31759,12
31759,16
24310,8
24310,3
24310,58
24310,21
24310,43
66588,75
66588,69
66588,43
66588,79
16267,52
123096,53
123096,29
123096,54
123096,12
123096,36
194690,58
194690,7
8190,40
8190,13
8190,34
180592,1
180592,10
114031,8
114031,15
75358,10
75358,52
120217,19
120217,35
120217,50
98,10
98,16
98,56
223750,8
223750,45
162388,8
162388,4
162388,64
176083,4
176083,50
903,53
172996,21
172996,15
217085,8
217085,20
217085,2
73316,10
73316,2
73316,21
229265,70
229265,10
229265,26
229265,4
34707,22
85036,23
85036,9
85036,10
85036,6
39217,16
39217,56
33154,13
11971,39
11971,8
11971,43
5072,53
925,39
925,42
925,19
925,28
925,35
925,43
34297,40
34297,59
41010,75
41010,21
144826,4
144826,54
144826,50
424,10
424,52
118536,39
118536,42
118536,28
118536,35
15839,73
15839,16
232219,40
187653,8
187653,20
187653,44
54137,40
54137,25
31624,21
120,39
13551,39
13551,8
13551,30
13551,35
13551,68
340,25
340,8
42673,73
42673,16
68182,1
68182,2
68182,35
1107,8
144568,19
144568,50
183006,20
183006,80
198487,8
198487,3
177478,21
29223,47
143401,22
143401,10
143401,38
1442,30
1442,16
1442,56
113289,8
113289,58
113289,43
1198,8
1198,29
1198,54
38718,16
38718,56
40769,3
40769,21
40769,38
32412,39
32412,8
32412,21
3353,16
3353,56
85325,10
85325,69
118695,53
118695,43
118695,68
1032,49
1032,16
1032,56
119391,33
119391,41
46255,8
46255,69
46255,15
35761,22
128898,10
128898,41
183231,3
155969,23
155969,10
155969,3
155969,58
5781,39
5781,8
5781,35
182189,1
182189,8
182189,3
12166,10
12166,11
249,30
249,35
25277,60
25277,21
25277,16
66510,8
66510,3
66510,58
66510,21
66510,43
190082,39
190082,42
190082,72
190082,28
195528,20
195528,26
16772,19
16772,35
16772,50
66214,10
66214,38
12589,8
12589,76
172737,9
172737,11
172737,12
172737,36
8481,47
8481,21
8481,16
58110,25
58110,43
58110,59
118063,8
118063,2
118063,12
118063,44
206803,23
206803,10
146312,1
146312,75
146312,3
40760,22
40760,20
193737,17
193737,12
133632,8
133632,3
133632,21
133632,31
133632,13
133632,16
195856,8
195856,3
195856,19
195856,32
148601,59
148601,38
148601,16
148601,56
1117,25
1117,39
1117,8
1117,58
57660,58
57660,17
57660,43
9027,25
9027,13
71882,19
71882,5
71882,12
127997,40
127997,22
127997,13
157917,3
157917,4
157917,21
157917,31
157917,12
123219,8
123219,23
123219,3
23540,10
23540,52
23540,38
62220,23
62220,10
29972,10
29972,41
29972,34
174078,8
174078,24
143404,3
143404,29
208895,43
176558,39
176558,42
176558,76
176558,43
128667,39
128667,8
128667,42
128667,4
128667,21
112686,3
112686,4
112686,58
9215,15
9215,41
9215,16
40393,40
40393,29
49,8
71061,1
71061,2
71061,3
71061,4
109291,71
109291,5
109291,73
109291,30
109291,16
163370,18
146816,46
1234,8
1234,58
1234,43
1234,54
198525,8
158339,39
158339,8
158339,42
158339,12
36399,73
36399,16
117,40
22143,16
22143,56
137330,53
137330,20
137330,4
142121,8
142121,21
472,1
472,2
472,3
43152,22
43152,9
3720,53
3720,66
163805,10
163805,11
163805,30
163805,38
9341,18
9341,2
130,3
130,52
130,38
31483,23
31483,10
31483,11
31483,30
31483,38
181345,53
181345,75
181345,29
181345,54
4741,62
4741,3
4741,4
4741,5
166286,39
166286,42
166286,20
166286,54
166286,66
123239,43
123239,79
205046,39
205046,8
205046,12
11057,22
11057,16
40237,25
40237,59
40237,66
149776,1
149776,3
149776,4
149776,19
149776,5
149776,56
195503,8
195503,23
195503,9
195503,10
195503,3
6901,8
398,25
398,8
124052,26
124052,38
65515,39
65515,42
65515,58
65515,33
21551,22
21551,16
104581,10
104581,35
104581,54
39927,52
144864,8
144864,3
20134,22
41863,10
41863,16
41863,56
193308,39
193308,42
193308,58
193308,43
193308,44
136056,8
136056,10
176371,2
176371,21
176371,30
98315,1
98315,22
98315,2
98315,5
174973,8
174973,23
174973,65
174973,3
174973,32
29839,26
29839,21
29839,13
66171,39
66171,8
66171,3
66171,4
15510,22
15510,31
12005,24
12005,59
12005,34
88408,8
88408,3
88408,4
88408,19
188866,8
188866,42
188866,58
188866,17
188866,28
205610,8
205610,3
216201,5
216201,59
216201,12
30367,8
30367,10
30367,12
12750,10
12750,52
12750,38
18748,60
18748,78
18748,16
217780,22
217780,9
204472,2
204472,19
204472,67
592,8
589,3
589,4
4192,3
4192,5
4192,16
38531,30
38531,59
38531,66
172503,8
172503,3
172503,4
99,12
99,16
153507,69
153507,79
27848,3
27848,4
27848,24
27848,16
123609,8
123609,3
123609,32
76417,10
76417,31
76417,30
76417,38
72,8
72,15
65282,8
65282,37
54307,8
54307,3
94480,22
94480,31
152242,39
152242,8
152242,42
152242,19
152242,28
152242,35
152242,43
631,8
631,59
631,66
205418,25
205418,26
66849,53
66849,10
158572,25
158572,20
158572,6
9441,25
9441,39
9441,8
9441,75
9441,59
154182,31
154182,13
76150,18
76150,8
76150,4
36648,42
36648,67
36648,72
19764,40
443,42
443,29
111732,49
111732,52
111732,38
77,16
77,56
140,8
140,10
140,43
140,54
157958,1
157958,2
157958,3
157958,21
28,8
28,58
28,35
28,15
83734,39
83734,60
83734,16
34585,8
83667,52
83667,38
15600,21
337,8
384,25
384,59
384,66
150293,8
150293,42
92044,3
92044,16
67928,8
67928,3
67928,32
22192,1
22192,2
22192,3
22192,4
22192,5
29073,40
14,35
197572,1
197572,2
197572,3
197572,4
197572,5
169318,44
169318,56
40529,39
40529,8
40529,12
73070,22
73070,23
73070,9
73070,31
172931,75
172931,42
172931,20
183571,20
183571,64
183571,12
192455,1
192455,61
192455,2
192455,12
192455,36
124965,8
124965,3
124965,5
154509,20
154509,3
154509,19
154509,24
144415,10
144415,30
144415,38
128,40
128,29
144553,23
144553,21
38309,46
38309,21
38309,35
38309,78
38309,15
38309,41
67185,22
67185,8
36400,74
36400,16
151247,8
151247,76
32674,27
32674,4
32674,5
32674,12
228660,1
228660,2
228660,3
228660,5
3570,25
3570,75
3570,72
1155,22
1155,23
187680,8
187680,3
511,18
511,10
511,52
511,38
19995,38
227515,26
139899,20
175621,8
175621,3
175621,4
175621,48
175621,50
2596,53
2596,75
2596,43
4218,25
126996,20
126996,3
126996,11
67888,8
67888,4
67888,21
526,40
22897,27
22897,3
22897,19
22897,5
21632,20
21632,21
466,42
466,44
1295,40
122588,8
122588,3
122588,5
162823,25
162823,26
67180,1
67180,2
137031,20
137031,19
137031,31
218530,8
218530,68
638,39
638,8
638,31
10997,18
10997,8
15290,8
15290,6
128445,1
128445,3
128445,19
41627,51
41627,16
223953,54
102237,3
102237,4
205507,23
205507,10
205507,13
1563,35
1563,15
1563,16
1563,56
125,8
78733,10
78733,26
78733,21
715,1
715,56
1219,75
1219,67
1219,29
125046,1
125046,3
144270,2
218509,9
218509,10
218509,2
218509,12
218509,36
65907,42
65907,28
137423,8
137423,3
137423,4
137423,32
132,22
132,39
132,8
206940,63
228504,25
228504,8
66587,8
66587,3
12692,8
12692,19
12692,58
17025,8
191597,25
191597,8
191597,3
191597,64
189052,8
189052,68
2569,25
2569,39
2569,8
2569,75
2569,35
81453,8
81453,76
8095,1
8095,3
8095,4
691,42
691,10
244522,20
15318,41
180564,17
180564,12
163474,44
163474,16
163474,56
40990,43
40990,45
39206,53
39206,75
128931,21
128931,13
559,52
4394,9
4394,35
4394,48
145645,42
145645,24
153097,1
153097,57
153097,4
2476,10
2476,6
2476,11
129731,5
129731,12
129731,66
151771,39
151771,8
151771,76
151771,35
7858,16
7858,56
103686,8
103686,10
103686,30
103686,41
181293,8
181293,12
181293,36
125921,75
125921,30
125921,68
181797,25
181797,6
45748,23
45748,21
45748,13
36946,3
36946,58
36946,30
205158,8
205158,42
205158,37
205158,43
205158,44
205158,45
155695,20
155695,21
192945,8
192945,11
192945,52
37371,63
187273,8
187273,20
187273,3
187273,19
187273,24
216597,20
216597,7
216597,54
216597,12
11229,1
11229,27
11229,5
11229,17
11229,12
203780,8
203780,10
203780,11
217,53
217,43
91523,25
91523,6
91523,29
91523,54
2533,8
2533,3
112092,8
112092,3
21791,23
21791,21
111148,20
111148,26
156138,25
156138,10
156138,26
215841,42
215841,29
215841,54
15954,22
15954,9
15954,2
15954,30
3870,9
3870,16
192802,8
192802,14
192802,15
192802,16
118418,39
118418,8
118418,42
145203,10
145203,6
12350,12
2603,1
2603,8
2603,27
2603,3
2603,17
7,40
32484,8
32484,16
32484,56
158109,57
158109,4
158109,12
158109,36
158109,38
16991,40
16991,61
20133,16
20133,56
37196,53
37196,75
235488,20
207207,40
17161,9
17161,13
3972,23
3972,9
3972,35
142296,8
142296,69
142296,58
142296,43
142296,45
155463,8
155463,57
531,10
531,54
531,41
173156,8
173156,69
173156,79
163,39
163,43
163,45
2529,49
2529,30
2529,16
2529,56
191972,41
38786,16
38786,56
199383,10
199383,11
199383,21
191963,39
191963,8
191963,3
191963,31
223215,53
223215,12
156548,1
156548,2
156548,3
156548,4
156548,5
23107,3
23107,67
59,10
59,2
59,11
320,45
215842,42
215842,29
215842,54
108,40
108,54
156501,8
156501,10
156501,21
156501,35
158340,39
158340,8
158340,42
17240,58
32944,23
32944,10
41429,16
41429,56
6819,8
153318,29
153318,54
191572,25
35488,39
35488,42
35488,21
35488,28
35488,24
1042,8
1042,3
1042,4
1042,35
140535,8
19427,40
798,49
798,62
798,16
798,55
1270,8
1270,27
1270,17
1270,12
1044,18
1044,4
1044,16
20,12
38713,58
38713,43
3085,8
3085,15
124827,1
124827,4
124827,5
124827,12
124827,36
119781,8
119781,2
119781,12
19348,21
19348,15
19348,16
348,10
348,21
348,35
348,38
39188,16
39188,56
31479,29
31479,54
162009,74
162009,16
67877,43
67877,54
67877,79
67877,45
949,40
382,39
382,44
234477,3
234477,21
22532,49
22532,8
22532,16
22532,56
154301,12
154301,32
163839,1
163839,10
163839,3
163839,21
38506,3
38506,19
38506,24
129050,42
129050,28
129050,44
27225,54
27225,45
233678,6
233678,29
811,8
811,80
90305,10
6887,8
6887,17
286,39
286,35
286,15
286,41
286,16
124969,8
124969,3
124969,5
154906,8
154906,52
154906,38
180956,39
180956,8
180956,42
180956,19
180956,43
119012,23
119012,10
168274,1
168274,8
168274,3
634,40
634,59
103660,39
103660,10
103660,35
28620,22
28620,9
28620,10
173200,3
173200,4
173200,58
936,1
936,42
936,4
936,19
936,24
1491,10
1491,12
131835,8
131835,3
131835,32
99392,9
99392,10
99392,2
99392,15
99392,13
59753,22
59753,31
8730,46
8730,71
8730,73
8730,30
8730,16
217083,40
206931,20
197831,2
197831,3
197831,21
197831,5
197831,32
145633,8
145633,3
206084,20
206084,3
206084,30
1423,16
1423,56
40832,8
40832,80
157789,8
157789,7
25729,14
25729,16
96152,8
96152,3
96152,4
96152,19
146910,10
146910,38
34969,29
34969,54
932,59
127127,8
127127,3
127127,17
127127,24
153737,2
153737,30
153737,38
18866,25
222542,12
193739,63
4491,3
55952,10
55952,11
55952,35
37734,18
256,30
256,59
118705,53
118705,8
118705,75
118705,43
118705,54
244,22
244,4
244,59
189660,8
189660,19
189660,12
223,2
223,38
223,34
133528,20
133528,10
133528,4
133528,5
133528,12
133528,13
211716,10
211716,69
211716,35
211716,15
218293,23
218293,20
218293,10
218293,3
170587,39
170587,8
170587,42
170587,19
170587,35
170587,43
145588,10
145588,26
145588,13
75212,10
75212,26
149241,1
149241,2
149241,3
149241,4
149241,58
149241,50
5867,69
5867,34
19643,8
19643,27
19643,3
19643,32
70519,60
70519,78
70519,15
70519,33
70519,41
70519,16
205494,8
205494,23
205494,20
23418,16
23418,55
28723,8
28723,10
28723,30
46007,22
46007,9
46007,21
46007,41
46007,16
42939,4
42939,12
1334,2
1334,30
37120,53
37120,29
37120,54
140343,53
140343,19
140343,41
140343,50
93724,39
93724,10
93724,2
1111,43
1111,54
1111,45
148261,9
148261,2
148261,30
123570,53
123570,20
200853,25
162,12
162,16
143175,8
143175,10
168679,8
168679,23
205045,26
205045,38
3236,25
3236,48
184459,22
184459,9
184459,10
80771,1
80771,39
80771,8
80771,2
80771,3
80771,4
1262,16
1262,56
140717,8
140717,9
10550,54
10550,45
172933,1
172933,8
172933,20
172933,3
770,8
770,30
770,68
40381,8
176530,8
176530,10
176530,11
124968,8
124968,3
124968,5
2288,3
2288,4
2288,66
15369,16
15369,56
7865,69
7865,34
8195,25
8195,75
8195,20
118000,1
118000,2
118000,34
154003,22
199966,23
199966,20
199966,3
199966,21
1484,75
1484,42
193621,8
193621,57
193621,58
193621,37
193621,43
23451,23
23451,54
23451,12
23451,38
32116,49
32116,20
32116,11
189,21
189,35
156496,25
156496,9
156496,2
25261,3
25261,4
25261,19
25261,5
25261,12
25261,44
25261,16
25261,55
16366,8
16366,58
16366,37
1194,59
1194,66
805,19
805,17
788,1
788,47
788,3
27463,9
27463,12
27463,36
172552,25
172552,8
172552,33
632,49
632,39
632,8
21654,22
21654,39
21654,8
21654,31
40425,2
40425,30
139033,23
139033,10
139033,21
16216,21
172547,21
204574,8
204574,9
508,49
508,16
508,55
192934,8
192934,20
192934,12
98527,8
98527,3
126008,8
126008,3
126008,5
1589,17
1589,12
1589,36
1589,16
8490,73
8490,16
128554,40
128554,31
143157,8
75091,10
75091,21
8170,1
8170,2
8170,3
40770,1
40770,22
296,10
296,21
35505,8
35505,58
35505,68
36888,22
36888,9
36888,4
223040,3
171890,8
36708,59
36708,66
2612,10
2612,64
2612,52
2612,38
168054,8
168054,76
196526,42
196526,11
101,8
101,59
1621,12
1621,16
3139,2
111,40
111,21
111,13
37400,20
4249,25
4249,48
132544,39
132544,8
132544,10
132544,69
132544,11
178570,8
178570,42
178570,28
178570,43
883,8
883,4
883,21
169704,39
169704,8
169704,42
169704,3
23730,9
23730,31
230303,8
230303,2
230303,29
230303,54
27048,49
27048,16
27048,56
3421,20
3421,66
987,21
987,15
987,41
987,16
217398,9
217398,3
217398,21
217398,13
129351,6
129351,2
129351,67
129351,34
18460,16
18460,56
102104,8
102104,12
17393,22
17393,15
17393,16
103649,8
103649,23
28829,16
28829,56
62871,20
62871,19
62871,58
62871,43
62871,50
208773,16
208773,55
174837,12
98918,6
98918,48
30241,21
5406,10
5406,13
8107,1
8107,3
8107,17
8107,24
8107,16
80006,53
80006,28
80006,43
35572,30
35572,41
195372,43
195372,45
1037,18
1037,8
1037,23
1037,27
1037,3
1037,4
1037,19
19841,40
95105,8
95105,20
95105,66
71655,54
193557,40
160081,1
160081,2
160081,3
160081,4
160081,5
55253,31
27356,40
23686,58
23686,43
109779,20
109779,26
6068,46
6068,39
6068,8
6068,24
122,22
122,35
122,15
140951,8
140951,3
25951,39
25951,8
25951,42
25951,4
25951,43
31291,60
31291,16
177354,62
177354,20
177354,3
177354,4
177354,5
136000,5
136000,16
220792,17
220792,24
220792,12
130486,23
130486,10
130486,13
141090,10
141090,11
4688,60
4688,14
4688,16
147537,27
147537,3
147537,19
147537,5
147537,12
149809,20
149809,54
149809,50
35614,14
35614,30
35614,15
35614,16
16,10
23817,10
23817,52
143176,11
143176,12
34615,23
34615,2
177939,27
177939,57
177939,20
177939,4
3202,49
3202,16
3202,56
520,16
520,56
139952,9
139952,3
139952,13
139952,16
164812,20
6050,1
6050,22
6050,4
6050,51
6050,12
187700,5
187700,14
187700,12
187700,16
153623,8
153623,23
153623,29
11168,27
11168,5
11168,77
11168,16
11168,56
2516,3
2516,5
2516,30
2516,16
5622,30
5622,16
5622,56
96792,58
96792,21
96792,33
204184,20
204184,10
204184,4
204184,21
204184,13
204184,16
692,3
692,16
130882,25
130882,8
130882,69
18985,22
18985,8
18985,3
18985,4
18985,16
147,10
147,11
3439,27
3439,57
3439,20
3439,4
3439,5
24762,10
24762,41
19301,22
19301,9
100679,3
100679,4
100679,58
100679,43
90870,29
90870,54
39336,10
39336,11
191004,75
191004,72
191004,48
3967,5
3967,12
43307,10
43307,52
43307,38
132428,4
132428,5
132428,32
3041,16
3041,56
84465,16
84465,55
714,1
714,2
714,3
714,4
5620,14
5620,77
5620,16
198190,10
198190,12
198190,36
129736,39
129736,8
167698,3
167698,5
167698,16
38548,59
38548,66
135281,10
135281,30
135281,41
8924,53
8924,75
8924,20
8924,58
8924,43
227460,22
227460,8
227460,5
227460,15
227460,16
11945,43
11945,44
11945,45
58,39
58,2
58,3
58,13
58,16
9364,8
118610,2
118610,38
11949,16
11949,56
6866,8
117960,23
117960,20
130877,39
130877,42
130877,3
130877,19
130877,35
130877,43
1770,4
1770,19
1770,17
1770,12
140125,8
140125,20
140125,2
140125,3
18500,3
18500,67
18500,59
23604,66
112373,8
112373,3
759,16
759,56
223049,8
223049,3
8124,10
8124,11
7866,69
7866,34
40398,8
40398,10
433,10
63091,4
63091,5
63091,12
180199,14
180199,16
85250,39
85250,8
85250,3
202977,10
202977,69
202977,3
202977,11
202977,7
265,35
265,41
225818,10
225818,52
22398,69
22398,34
200454,69
200454,12
200454,36
169464,1
169464,20
169464,4
169464,5
3267,2
3267,41
198609,1
198609,20
198609,19
198609,5
198609,31
200890,10
200890,3
200890,31
1425,16
1425,56
97915,25
97915,6
97915,48
148203,8
148203,54
232988,23
232988,20
232988,10
232988,21
232988,13
36367,5
36367,12
36367,56
119637,52
119637,34
14808,57
14808,4
14808,5
166317,10
166317,66
1265,8
1265,28
287,40
287,29
5205,4
5205,12
5205,16
2266,40
2266,72
3409,73
3409,16
40831,8
40831,10
40831,21
40831,24
125311,40
177249,8
177249,11
177249,56
169147,10
169147,45
203430,8
203430,80
176565,40
176565,8
198830,2
198830,3
198830,4
198830,21
198830,5
198830,16
201248,25
201248,8
201248,69
201248,6
201248,48
37301,8
37301,81
37301,64
94389,8
94389,3
38872,49
38872,10
38872,38
38872,34
199793,40
199793,31
199793,13
22551,17
22551,12
22551,16
14083,16
14083,56
58602,52
19854,17
19854,12
19854,16
135243,25
135243,48
135243,13
108722,3
108722,4
108722,5
108722,30
108722,68
108722,16
189067,20
189067,3
39242,10
99875,20
99875,58
99875,43
99875,12
17484,30
17484,16
17484,56
20545,20
215312,42
215312,61
17449,1
17449,3
17449,31
17449,24
206504,40
206504,8
206504,24
827,22
299,22
299,62
299,21
299,5
299,16
552,38
148290,40
148290,18
148290,25
3234,10
216094,8
216094,2
216094,29
216094,54
6613,49
6613,14
6613,77
6613,16
141791,8
35342,46
35342,71
35342,16
140519,1
140519,3
140519,5
8172,39
8172,8
8172,42
8172,43
147930,39
147930,21
35285,10
35285,52
35285,38
24037,1
24037,30
37231,23
37231,21
4174,39
4174,8
4174,58
4174,30
4174,35
4174,43
4174,34
215613,40
35350,22
35350,16
171479,22
171479,69
171479,33
24920,16
24920,56
135649,25
135649,75
135649,20
135649,24
3348,52
136955,22
136955,8
136955,16
78954,1
78954,24
78954,41
193560,28
193560,43
193560,29
33107,39
33107,21
33107,35
4209,75
4209,20
4209,59
4209,66
175,25
175,39
175,8
169,8
169,66
93538,5
93538,12
93538,16
162559,8
162559,3
162559,58
185123,8
185123,3
37165,4
37165,5
37165,12
218920,23
19996,53
19996,75
19996,3
83040,59
83040,66
142854,7
142854,29
218311,8
218311,29
218311,54
119866,49
119866,8
119866,5
119866,16
119866,55
224821,1
224821,8
224821,2
224821,21
224821,32
124380,58
124380,43
124380,51
124380,54
182351,20
182351,3
198522,8
198522,42
198522,17
198522,44
1116,8
30539,25
30539,39
30539,43
30539,68
30539,59
117942,25
117942,20
181761,8
191301,57
191301,5
191301,50
108044,8
108044,58
108044,12
161226,22
161226,23
84772,10
84772,34
173105,5
173105,16
173105,55
179182,20
179182,4
105593,53
105593,8
41569,41
159692,70
159692,18
159692,16
10788,22
10788,16
12681,9
12681,10
168433,40
168433,3
168433,5
168433,12
76674,13
76674,52
56885,39
56885,42
56885,19
56885,28
56885,43
15033,49
15033,2
4616,40
4616,25
4616,4
163640,8
163640,9
163640,64
163640,12
163640,36
2162,4
2162,5
2162,12
231696,8
231696,17
96713,18
96713,23
31722,10
31722,52
142402,8
142402,3
142402,58
142402,21
142402,43
32165,10
32165,26
44,8
2639,16
2639,56
103132,8
103132,10
137776,22
137776,23
137776,10
131118,22
131118,31
5942,8
5942,76
122889,10
122889,15
122889,41
206150,46
206150,70
206150,8
206150,69
206150,16
154875,30
154875,16
154875,56
19679,62
19679,3
19679,5
3655,22
3655,9
3655,33
172155,8
172155,3
3605,14
